id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
43912,0.0,2011-08-07,Dwe,1127,DWE,31.21185462,-8.48320557,Ngorotwa Shule Ya Msingi,0,Lake Tanganyika,Ngorotwa B,Rukwa,15,2,Sumbawanga Rural,Kasanga,300,True,GeoData Consultants Ltd,VWC,Ngorotwa Water supply,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
73046,0.0,2013-02-04,Kkkt Church,1382,KKKT CHURCH,37.88462628,-4.20821435,Zahanati,0,Pangani,Indini,Kilimanjaro,3,3,Same,Vudee,210,True,GeoData Consultants Ltd,Water authority,Kiamachini water supply,True,1982,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
17068,0.0,2013-02-21,Wvt,0,WVT,0.0,-2e-08,Kisesa,0,Lake Victoria,Mwakirunguje,Shinyanga,17,1,Bariadi,Lagangabilili,0,True,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
55604,0.0,2012-10-17,Government Of Tanzania,0,Government,33.7935855,-3.11642775,Buyubi,0,Lake Victoria,Mwamashimba,Shinyanga,17,2,Maswa,Buchambi,0,True,GeoData Consultants Ltd,Water authority,Maswa Water  supply program,False,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe,functional needs repair
61766,0.0,2012-10-12,World Bank,0,WEDECO,33.39682644,-4.261128,Mwananderege,0,Internal,Luguru Ng'Ombe,Tabora,14,2,Igunga,Ziba,0,True,GeoData Consultants Ltd,Water authority,World Bank,True,0,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
10435,1500.0,2011-03-17,Rc,2034,RC,34.59835184,-9.27838639,Daud Mgae,0,Rufiji,Kihanga,Iringa,11,4,Njombe,Igosi,26,True,GeoData Consultants Ltd,VWC,Utelewe,True,2006,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
64971,0.0,2011-03-13,Government Of Tanzania,149,DWE,38.73005645,-4.99798368,Kilindini,0,Pangani,Kilindini,Tanga,4,3,Muheza,Misozwe,800,True,GeoData Consultants Ltd,VWC,,False,1983,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
12673,0.0,2013-02-14,Government Of Tanzania,1231,DWE,35.93260008,-4.18831744,Kambini B,0,Internal,Kambini B,Manyara,21,1,Babati,Mamire,240,True,GeoData Consultants Ltd,VWC,,True,2006,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,others
52008,0.0,2013-03-30,Ncaa,1087,NCAA,35.29873711,-3.33064209,Gidaguy,0,Internal,Mushorijogu,Arusha,2,5,Ngorongoro,Endulen,150,True,GeoData Consultants Ltd,VWC,Endenoga water scheme,True,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
73826,250.0,2013-02-11,Danida,1408,DANIDA,30.07295961,-4.31871775,Kwa Ntilio,0,Lake Tanganyika,Nyachole,Kigoma,16,2,Kasulu,Munyegera,650,True,GeoData Consultants Ltd,Water authority,,True,2006,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
33374,0.0,2011-08-10,Kkkt,0,KKKT,32.90780018,-8.81721746,Lukas Mgaya,0,Lake Rukwa,Iganya,Mbeya,12,6,Mbozi,Isansa,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,others
46189,600.0,2013-01-28,Isf,780,DWE,29.73238181,-4.90977381,Stesheni,0,Lake Tanganyika,Bondo,Kigoma,16,3,Kigoma Rural,Simbo,220,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
53794,0.0,2012-10-09,Rwssp,0,DWE,32.59379898,-4.22210043,Muungano,0,Lake Tanganyika,Nyawishi B,Shinyanga,17,3,Kahama,Chambo,0,True,GeoData Consultants Ltd,,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
52246,0.0,2013-02-27,Rwssp,0,DWE,0.0,-2e-08,Mwigigilo,0,Lake Victoria,Guyuki,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
43567,0.0,2011-08-12,Rudep,801,DWE,31.55427702,-7.64625497,Kwa Patric Nandi,0,Lake Rukwa,Ilanga,Rukwa,15,2,Sumbawanga Rural,Muze,250,True,GeoData Consultants Ltd,VWC,,False,1991,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,hand dtw,borehole,groundwater,other,other,others
33446,0.0,2013-02-23,Unicef,944,UNICEF,35.14206076,-10.75199522,Kwa Mzee Stomeni,0,Ruvuma / Southern Coast,Manzese,Ruvuma,10,3,Mbinga,Kigonsera,60,,GeoData Consultants Ltd,VWC,Government,True,1977,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
23474,500.0,2013-03-25,Private Individual,1547,Individuals,34.85712779,-11.13650701,Kwa Mzee Ngowoko,55,Lake Nyasa,Mitawa,Ruvuma,10,3,Mbinga,Mikalanga,80,True,GeoData Consultants Ltd,WUG,Government,True,2002,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
887,0.0,2013-03-03,Bruder,936,BRUDER,35.17164437,-11.12395577,Shuleni,0,Ruvuma / Southern Coast,Mpepai Office,Ruvuma,10,3,Mbinga,Mpepai,120,False,GeoData Consultants Ltd,VWC,BRUDER,True,1988,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
42638,0.0,2012-10-13,World Bank,0,Atlas Company,33.36984865,-4.00874771,Kwa Jomo,0,Internal,Chamaleni,Tabora,14,2,Igunga,Choma,0,True,GeoData Consultants Ltd,Water authority,World Bank,True,0,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
58213,200.0,2011-03-01,Danida,274,RWE,37.76123702,-7.05177077,Kwa Maduka,0,Wami / Ruvu,Kiswila,Morogoro,5,2,Morogoro Rural,Kisemu,80,True,GeoData Consultants Ltd,VWC,Mwan,True,1972,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
39811,0.0,2013-02-15,British Colonial Government,1436,British colonial government,36.93616837,-4.20468352,Madukani,0,Pangani,Madukani,Manyara,21,4,Simanjiro,Naberera,400,True,GeoData Consultants Ltd,VWC,,True,0,submersible,submersible,submersible,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,cattle trough,cattle trough,others
43868,0.0,2011-03-30,Water,0,Commu,35.63428017,-6.09456836,Kwa Adam,0,Internal,Kibaoni,Dodoma,1,5,Dodoma Urban,Nala,0,True,GeoData Consultants Ltd,VWC,Nala,False,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,others
28412,0.0,2011-07-14,Hesawa,0,HESAWA,31.69059038,-2.3728944,Mtakuja,0,Lake Victoria,Mtakuja,Kagera,18,8,Chato,Muganza,0,True,GeoData Consultants Ltd,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
19997,100.0,2011-04-20,Adb,1580,DWE,35.29256588,-9.38758593,Kwa Henoko Kyenga,0,Rufiji,Iguluka,Iringa,11,4,Njombe,Idamba,45,True,GeoData Consultants Ltd,VWC,lwanzali water supply schem,True,2007,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
2728,0.0,2013-01-20,Dwsp,0,DWE,0.0,-2e-08,Kilombero,0,Lake Victoria,Mwakiduta B,Shinyanga,17,1,Bariadi,Dutwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
4540,0.0,2011-08-18,Kkkt,0,KKKT,32.82958444,-9.26284824,Mchokozi,0,Lake Rukwa,Kokoto,Mbeya,12,6,Mbozi,Chiwezi,0,False,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
5883,0.0,2011-07-26,Danida,0,DED,30.60795365,-2.52811385,Mtamboni,0,Lake Victoria,Kirungu,Kagera,18,30,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,,False,0,other - play pump,other handpump,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
19146,0.0,2013-01-23,Ministry Of Water,1084,Idara ya maji,34.97618033,-5.70909902,Kwa Katalambula,0,Internal,Saranda Kati,Singida,13,3,Manyoni,Kilimatinde,350,True,GeoData Consultants Ltd,VWC,Saranda water supply,False,1972,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
59721,3000.0,2011-07-30,Rudep,893,DWE,31.39147818,-7.46419324,Kwa Kalasa Charahani,0,Lake Rukwa,Kifunda,Rukwa,15,1,Mpanda,Mamba,450,True,GeoData Consultants Ltd,VWC,Kasansa,True,1987,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
72025,0.0,2011-07-18,Government Of Tanzania,0,DWE,30.97491244,-1.70364121,Tank La Zahanat,0,Lake Victoria,Ahakishaka,Kagera,18,1,Karagwe,Nyabiyonza,0,True,GeoData Consultants Ltd,,,True,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,unknown,unknown,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
64778,0.0,2013-01-23,Dwsp,0,DWE,0.0,-2e-08,Mwachendela,0,Lake Victoria,Nyagidinha,Shinyanga,17,1,Bariadi,Zagayu,0,,GeoData Consultants Ltd,WUG,,False,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
55156,600.0,2013-01-26,Isf,821,DWE,29.686622,-4.85012752,Rufiji,0,Lake Tanganyika,Kazegunga B,Kigoma,16,3,Kigoma Rural,Mwandiga,355,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
37918,0.0,2011-03-21,Government Of Tanzania,281,RWE,36.85886411,-7.95638017,Kwaliputila,0,Rufiji,Bwawani,Morogoro,5,3,Kilombero,Kiberege,300,True,GeoData Consultants Ltd,,,True,1980,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,other,other,unknown,hand pump,hand pump,others
60137,250.0,2013-01-31,Government Of Tanzania,1265,DWE,30.04662645,-4.70098129,Kwa Butu,0,Lake Tanganyika,Mvuvuma,Kigoma,16,2,Kasulu,Muzye,470,True,GeoData Consultants Ltd,Water authority,Kisuma,True,2004,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
35695,0.0,2011-02-26,Ba As,2166,Villa,34.65330562,-9.63853613,none,0,Lake Nyasa,Mchabachaba,Iringa,11,4,Njombe,Matola,20,True,GeoData Consultants Ltd,VWC,Nyalik,False,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
21666,50.0,2013-03-19,0,67,0,39.12520328,-6.91335389,Kwa Mama Zumba,0,Wami / Ruvu,Mtaa Wa Kigogo Fresh,Dar es Salaam,7,2,Ilala,Pugu,200,,GeoData Consultants Ltd,WUG,,False,2000,submersible,submersible,submersible,wug,user-group,pay per bucket,per bucket,salty abandoned,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
37136,0.0,2011-07-27,Jbg,0,JBG,30.51144773,-2.5310725,Kamari,0,Lake Victoria,Gwambungo,Kagera,18,30,Ngara,Mugoma,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
71486,0.0,2011-08-05,Government Of Tanzania,4,Government,39.11622608,-5.01819888,Bondeni,0,Pangani,Putini,Tanga,4,4,Tanga,Chongoleani,80,True,GeoData Consultants Ltd,VWC,Shallow well,True,2009,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,others
62508,20.0,2011-03-13,Private Individual,180,WU,38.3478265,-6.636404799999999,Mama Msoma,0,Wami / Ruvu,Kiwanjani,Pwani,6,1,Bagamoyo,Chalinze,10,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
17314,4000.0,2013-01-30,Rudep,1152,Distri,32.08618566,-6.8139254000000005,Kwa Danstani,0,Lake Rukwa,Mtakumbuka,Rukwa,15,1,Mpanda,Ilela,140,True,GeoData Consultants Ltd,VWC,,True,1988,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
25970,0.0,2013-01-31,Wvt,0,WVT,0.0,-2e-08,Simba,0,Lake Victoria,Mwaludelega,Shinyanga,17,1,Bariadi,Chinamili,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
57738,1000.0,2013-03-27,Government Of Tanzania,773,Government,37.86334656,-4.33776441,Kwa Timothy,0,Pangani,Mnazi,Kilimanjaro,3,3,Same,Makanya,140,True,GeoData Consultants Ltd,Water authority,Makanya-Tae water supply,True,1974,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
36472,500.0,2011-03-04,Unicef,1407,DWE,34.53414527,-8.873224699999998,Kwa Habakuki Ngatambulwa,0,Rufiji,Changarawe,Iringa,11,4,Njombe,Luduga,53,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
18156,0.0,2013-03-26,Lawatefuka Water Supply,1587,Lawatefuka water sup,37.11648229,-3.16278939,Kwa Eliunice Munuo,0,Pangani,Isuhuni,Kilimanjaro,3,7,Siha,Siha Mashariki,1,True,GeoData Consultants Ltd,Water Board,Mowo water supply,True,2002,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
10110,0.0,2011-04-12,,0,,34.06389345,-8.83405438,Zahanati,0,Rufiji,Ofisini,Mbeya,12,7,Mbarali,Chimala,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
24797,0.0,2013-01-16,,1639,,34.99175372,-4.64002736,Ghata Primary,0,Internal,Ccm,Singida,13,2,Singida Rural,Maghojea,1,True,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
5703,0.0,2013-03-17,Usaid/wfp,2013,Active MKM,35.36285227,-1.9583084,Shuleni,0,Lake Victoria,Naidikidiko,Arusha,2,5,Ngorongoro,Soit Sambu,225,True,GeoData Consultants Ltd,Parastatal,,False,2011,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,functional needs repair
36276,600.0,2013-01-25,Isf,971,DWE,29.72753989,-4.82105663,Mvuyekule,0,Lake Tanganyika,Kagulwe,Kigoma,16,3,Kigoma Rural,Mahembe,444,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
23858,0.0,2013-01-29,Norad,1890,Norad,31.67833232,-8.08294576,Kwa Manenje,0,Lake Rukwa,Dalini,Rukwa,15,4,Sumbawanga Urban,Pito,0,True,GeoData Consultants Ltd,VWC,Mradi wa maji wa pito,True,1986,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,others
59236,500.0,2013-01-21,Isf,1001,DWE,29.73419905,-4.75155116,Zahanati,0,Lake Tanganyika,Kumnege,Kigoma,16,3,Kigoma Rural,Mahembe,102,True,GeoData Consultants Ltd,VWC,Mkongoro one,True,2005,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
59165,500.0,2013-01-16,Community,1015,Community,29.6985675,-4.75345005,Kwa Gaspar Daniel,0,Lake Tanganyika,Nguruba,Kigoma,16,3,Kigoma Rural,Mwandiga,140,True,GeoData Consultants Ltd,VWC,Mkongoro One,True,2011,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
50693,50.0,2013-01-22,Makonde,450,Makonde,39.42879042,-10.87186152,Shimoni,0,Ruvuma / Southern Coast,Shimoni,Mtwara,9,4,Tandahimba,Mahuta,270,True,GeoData Consultants Ltd,Water Board,Mahuta Scheme,True,1972,ksb,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
61942,0.0,2013-03-02,Netherlands,0,DWE,33.55685252,-2.88623135,Igunya A,0,Lake Victoria,Madukani,Shinyanga,17,2,Maswa,Shishiyu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
48493,0.0,2011-03-29,Government Of Tanzania,0,Government,33.45227997,-8.57156166,Mwambogoja,0,Lake Rukwa,Mbugani,Mbeya,12,1,Chunya,Mbugani,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
17439,0.0,2011-03-09,Government Of Tanzania,0,Gove,35.67164042,-6.36889807,Yared,0,Internal,Kaunda,Dodoma,1,6,Bahi,Chibelela,0,True,GeoData Consultants Ltd,VWC,Chib,True,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
